city_name,year,temperature,precipitation,snowfall,sunshine,shortwave_radiation
Dusseldorf,2007,11.2,2.74,0.02,7.35,10.37
Dusseldorf,2008,10.55,2.42,0.05,7.46,10.45
Dusseldorf,2009,10.56,2.44,0.07,7.44,10.57
Dusseldorf,2010,9.21,2.35,0.24,7.06,10.49
Dusseldorf,2011,11.16,2.27,0.03,7.86,10.88
Dusseldorf,2012,10.49,2.66,0.05,7.39,10.55
Dusseldorf,2013,10.06,2.26,0.09,6.87,10.25
Dusseldorf,2014,11.72,2.53,0.03,7.63,10.62
Dusseldorf,2015,11.09,2.34,0.04,7.72,10.83
Dusseldorf,2016,10.96,2.34,0.03,7.64,10.7
Dusseldorf,2017,11.13,2.82,0.11,6.96,10.09
Dusseldorf,2018,12.03,1.86,0.06,7.98,11.83
Dusseldorf,2019,11.53,2.34,0.03,7.49,11.13
Dusseldorf,2020,12.07,2.15,0.01,7.75,11.33
Dusseldorf,2021,10.52,2.72,0.11,7.19,10.72
Dusseldorf,2022,12.06,2.33,0.03,7.93,12.12
Dusseldorf,2023,11.97,3.58,0.07,7.26,11.38
Dusseldorf,2024,13.07,3.56,0.05,7.84,12.62
Frankfurt,1980,8.97,1.9,0.09,6.92,10.19
Frankfurt,1981,9.37,2.35,0.2,6.74,10.06
Frankfurt,1982,10.29,1.76,0.09,7.39,10.99
Frankfurt,1983,10.27,1.81,0.08,7.0,10.66
Frankfurt,1984,9.15,2.17,0.09,6.47,10.05
Frankfurt,1985,8.55,1.7,0.19,7.46,11.0
Frankfurt,1986,9.41,2.05,0.1,7.2,10.65
Frankfurt,1987,8.67,2.05,0.09,6.84,10.23
Frankfurt,1988,10.68,1.94,0.1,6.82,10.45
Frankfurt,1989,10.71,1.73,0.0,7.54,11.08
Frankfurt,1990,10.88,1.68,0.09,7.7,11.38
Frankfurt,1991,9.95,1.24,0.05,8.02,11.61
Frankfurt,1992,10.59,1.92,0.01,7.35,10.97
Frankfurt,1993,10.01,1.93,0.03,7.54,11.27
Frankfurt,1994,11.13,2.02,0.03,7.55,11.19
Frankfurt,1995,10.3,2.06,0.09,7.47,10.98
Frankfurt,1996,8.58,1.7,0.12,7.4,10.97
Frankfurt,1997,10.08,1.6,0.05,7.67,11.31
Frankfurt,1998,10.15,2.15,0.05,6.77,10.13
Frankfurt,1999,10.74,1.88,0.09,7.36,10.87
Frankfurt,2000,10.95,2.01,0.03,7.42,10.89
Frankfurt,2001,10.34,2.07,0.15,7.25,10.81
Frankfurt,2002,10.72,2.26,0.02,7.29,10.81
Frankfurt,2003,11.2,1.12,0.04,8.53,12.62
Frankfurt,2004,10.24,1.69,0.11,7.76,11.28
Frankfurt,2005,10.59,1.6,0.1,7.89,11.55
Frankfurt,2006,10.99,1.75,0.07,8.09,11.71
Frankfurt,2007,11.08,2.18,0.03,7.62,11.04
Frankfurt,2008,10.7,1.84,0.06,7.61,11.13
Frankfurt,2009,10.63,1.87,0.07,7.55,11.13
Frankfurt,2010,9.15,2.19,0.25,7.43,11.11
Frankfurt,2011,11.23,1.48,0.03,8.18,11.91
Frankfurt,2012,10.61,1.91,0.06,7.73,11.42
Frankfurt,2013,10.04,2.05,0.1,7.11,10.75
Frankfurt,2014,11.69,1.79,0.04,7.66,11.32
Frankfurt,2015,11.38,1.59,0.08,7.83,11.4
Frankfurt,2016,10.84,1.75,0.03,7.63,11.21
Frankfurt,2017,10.98,2.32,0.1,7.5,11.04
Frankfurt,2018,12.29,1.63,0.07,8.16,12.45
Frankfurt,2019,11.74,2.07,0.03,7.65,11.71
Frankfurt,2020,12.08,1.79,0.03,7.74,11.69
Frankfurt,2021,10.47,2.03,0.1,7.44,11.28
Frankfurt,2022,12.16,1.89,0.06,8.1,12.7
Frankfurt,2023,12.12,2.43,0.07,7.59,11.97
Frankfurt,2024,13.35,2.55,0.03,8.32,13.33
Glasgow,1980,8.06,3.53,0.17,6.32,8.83
Glasgow,1981,7.77,3.19,0.14,6.19,8.72
Glasgow,1982,8.35,3.68,0.15,6.42,9.05
Glasgow,1983,8.59,2.96,0.06,5.87,8.8
Glasgow,1984,8.66,2.83,0.17,6.55,9.35
Glasgow,1985,7.52,3.33,0.09,5.91,8.36
Glasgow,1986,7.48,3.75,0.08,6.5,8.94
Glasgow,1987,7.82,3.04,0.07,6.49,8.93
Glasgow,1988,8.62,3.51,0.1,6.47,8.89
Glasgow,1989,8.85,3.07,0.05,6.46,9.14
Glasgow,1990,8.91,3.7,0.11,6.48,8.87
Glasgow,1991,8.41,3.04,0.06,6.48,9.0
Glasgow,1992,8.42,3.55,0.05,6.11,8.97
Glasgow,1993,8.0,3.19,0.1,5.96,8.5
Glasgow,1994,8.34,3.58,0.13,6.19,8.72
Glasgow,1995,8.74,2.82,0.13,6.89,9.65
Glasgow,1996,7.98,2.95,0.19,6.44,8.97
Glasgow,1997,9.19,2.82,0.01,6.15,8.83
Glasgow,1998,8.81,3.68,0.04,5.88,8.32
Glasgow,1999,8.82,3.61,0.06,6.51,8.87
Glasgow,2000,8.6,3.45,0.04,6.53,8.99
Glasgow,2001,8.26,2.51,0.07,6.51,8.92
Glasgow,2002,8.91,3.7,0.04,6.11,8.57
Glasgow,2003,9.05,2.61,0.03,7.29,9.71
Glasgow,2004,9.05,3.59,0.05,6.28,8.78
Glasgow,2005,8.98,2.94,0.03,6.44,8.88
Glasgow,2006,9.19,3.46,0.04,6.75,9.23
Glasgow,2007,9.06,3.08,0.03,6.42,8.86
Glasgow,2008,8.52,3.64,0.07,6.41,8.73
Glasgow,2009,8.66,3.58,0.1,6.53,8.98
Glasgow,2010,7.29,2.66,0.15,7.08,9.2
Glasgow,2011,8.94,3.97,0.09,6.32,8.82
Glasgow,2012,8.19,3.62,0.04,6.22,8.73
Glasgow,2013,8.43,2.95,0.11,6.73,9.07
Glasgow,2014,9.35,3.7,0.05,6.17,8.68
Glasgow,2015,8.46,4.05,0.07,6.65,9.11
Glasgow,2016,8.74,2.99,0.07,6.59,9.02
Glasgow,2017,9.33,3.2,0.09,5.86,8.15
Glasgow,2018,9.17,3.17,0.09,6.09,8.86
Glasgow,2019,9.29,3.69,0.03,6.12,8.67
Glasgow,2020,9.45,4.29,0.07,6.16,8.7
Glasgow,2021,9.39,3.06,0.07,6.3,9.17
Glasgow,2022,9.9,3.57,0.06,6.2,9.3
Glasgow,2023,9.83,3.72,0.03,6.57,9.55
Glasgow,2024,10.21,3.72,0.03,6.56,10.29
Gothenburg,1980,6.67,2.39,0.2,7.0,9.69
Gothenburg,1981,6.73,2.48,0.24,7.36,9.75
Gothenburg,1982,7.77,2.46,0.2,7.53,10.39
Gothenburg,1983,8.27,2.27,0.17,6.66,9.39
Gothenburg,1984,7.94,2.23,0.22,7.07,9.99
Gothenburg,1985,5.81,2.7,0.4,6.88,9.62
Gothenburg,1986,6.46,2.51,0.29,7.38,10.28
Gothenburg,1987,5.73,2.28,0.17,6.76,9.41
Gothenburg,1988,8.04,2.79,0.32,7.17,9.92
Gothenburg,1989,9.08,2.12,0.05,7.45,10.34
Gothenburg,1990,9.09,2.84,0.1,7.5,10.22
Gothenburg,1991,8.09,2.11,0.06,7.36,10.16
Gothenburg,1992,8.47,2.39,0.12,7.5,10.36
Gothenburg,1993,7.42,2.16,0.22,7.34,10.16
Gothenburg,1994,8.07,2.54,0.22,7.51,10.6
Gothenburg,1995,7.84,2.39,0.33,7.56,10.37
Gothenburg,1996,6.51,1.9,0.11,7.32,10.2
Gothenburg,1997,8.06,2.17,0.14,7.8,10.62
Gothenburg,1998,7.55,2.83,0.27,6.52,9.29
Gothenburg,1999,8.31,3.16,0.26,6.9,9.67
Gothenburg,2000,8.91,2.91,0.17,7.05,9.8
Gothenburg,2001,7.48,2.31,0.16,7.15,9.97
Gothenburg,2002,8.5,2.54,0.19,7.39,10.25
Gothenburg,2003,7.92,2.29,0.14,7.83,10.73
Gothenburg,2004,8.12,2.65,0.25,7.78,10.41
Gothenburg,2005,8.25,2.32,0.14,7.67,10.39
Gothenburg,2006,8.69,3.06,0.17,7.45,10.24
Gothenburg,2007,8.77,2.97,0.12,7.11,9.9
Gothenburg,2008,8.88,2.83,0.12,7.72,10.57
Gothenburg,2009,8.05,2.61,0.2,7.54,10.38
Gothenburg,2010,5.82,2.25,0.27,7.28,10.03
Gothenburg,2011,8.57,2.95,0.15,7.4,10.07
Gothenburg,2012,7.49,3.06,0.16,7.46,9.94
Gothenburg,2013,8.01,2.17,0.09,7.72,10.48
Gothenburg,2014,9.54,3.0,0.1,7.3,10.23
Gothenburg,2015,8.8,2.92,0.15,7.46,10.47
Gothenburg,2016,8.48,2.38,0.17,7.5,10.03
Gothenburg,2017,8.35,2.77,0.19,6.85,9.79
Gothenburg,2018,8.92,2.18,0.22,7.41,10.83
Gothenburg,2019,8.95,3.23,0.12,7.26,10.31
Gothenburg,2020,9.59,3.09,0.06,7.53,10.54
Gothenburg,2021,8.09,2.69,0.22,7.53,10.49
Gothenburg,2022,8.86,2.56,0.21,7.57,11.03
Gothenburg,2023,8.52,3.38,0.25,7.14,10.75
Gothenburg,2024,9.98,3.59,0.19,8.15,12.25
Hamburg,1980,8.03,2.17,0.14,6.67,9.71
Hamburg,1981,8.54,2.25,0.14,6.23,9.17
Hamburg,1982,9.25,1.8,0.06,7.15,10.19
Hamburg,1983,9.69,2.01,0.08,6.67,9.72
Hamburg,1984,8.64,2.05,0.12,6.15,9.07
Hamburg,1985,7.88,2.13,0.14,6.47,9.47
Hamburg,1986,8.32,1.97,0.14,6.69,9.63
Hamburg,1987,7.73,2.18,0.13,6.15,9.19
Hamburg,1988,9.58,2.11,0.1,6.65,9.44
Hamburg,1989,10.07,1.9,0.04,7.15,10.13
Hamburg,1990,10.18,2.17,0.06,6.92,9.94
Hamburg,1991,8.97,1.88,0.04,7.33,10.12
Hamburg,1992,9.94,1.83,0.04,7.0,10.08
Hamburg,1993,8.63,2.42,0.1,6.55,9.52
Hamburg,1994,9.9,2.13,0.08,7.2,10.19
Hamburg,1995,9.31,1.81,0.1,7.4,10.46
Hamburg,1996,7.41,1.64,0.14,6.8,9.79
Hamburg,1997,9.15,1.83,0.03,7.08,10.06
Hamburg,1998,9.3,2.42,0.04,6.41,9.13
Hamburg,1999,10.07,1.89,0.08,7.38,10.3
Hamburg,2000,10.12,1.92,0.04,6.61,9.48
Hamburg,2001,9.14,2.45,0.14,6.67,9.66
Hamburg,2002,9.84,2.62,0.08,6.62,9.54
Hamburg,2003,9.63,1.4,0.06,7.89,11.03
Hamburg,2004,9.55,2.17,0.08,6.97,9.88
Hamburg,2005,9.72,1.76,0.11,7.33,10.34
Hamburg,2006,10.35,1.91,0.1,7.29,10.59
Hamburg,2007,10.45,2.62,0.03,6.89,9.84
Hamburg,2008,10.15,2.09,0.05,7.23,10.37
Hamburg,2009,9.77,2.02,0.09,7.4,10.54
Hamburg,2010,8.01,2.08,0.23,6.87,10.25
Hamburg,2011,9.98,2.08,0.06,6.96,10.09
Hamburg,2012,9.36,1.97,0.06,6.99,10.01
Hamburg,2013,9.24,1.86,0.1,6.91,10.11
Hamburg,2014,11.01,1.81,0.02,7.49,10.5
Hamburg,2015,10.2,2.21,0.04,7.2,10.28
Hamburg,2016,10.05,1.84,0.08,7.26,10.13
Hamburg,2017,9.89,2.66,0.08,6.43,9.31
Hamburg,2018,10.9,1.49,0.09,7.42,10.98
Hamburg,2019,10.76,2.18,0.02,7.24,10.4
Hamburg,2020,10.99,2.08,0.04,7.46,10.64
Hamburg,2021,9.85,2.31,0.12,7.05,10.14
Hamburg,2022,10.71,1.88,0.06,7.7,11.33
Hamburg,2023,10.84,2.96,0.12,7.14,10.92
Hamburg,2024,12.38,2.82,0.09,8.14,12.57
Hanoi,1980,23.49,5.71,0.0,6.45,13.0
Hanoi,1981,23.32,5.98,0.0,6.36,12.86
Hanoi,1982,23.1,5.52,0.0,5.82,12.33
Hanoi,1983,23.12,4.51,0.0,6.44,13.59
Hanoi,1984,22.73,4.19,0.0,6.13,12.89
Hanoi,1985,22.73,5.05,0.0,5.99,12.44
Hanoi,1986,23.06,5.68,0.0,6.25,13.01
Hanoi,1987,24.13,4.7,0.0,7.19,14.17
Hanoi,1988,23.04,4.13,0.0,5.92,12.82
Hanoi,1989,23.04,5.6,0.0,6.47,13.18
Hanoi,1990,23.62,5.54,0.0,6.58,13.28
Hanoi,1991,23.83,3.64,0.0,6.38,13.13
Hanoi,1992,23.21,4.37,0.0,6.61,13.46
Hanoi,1993,23.41,4.14,0.0,6.94,13.99
Hanoi,1994,23.51,5.91,0.0,5.95,12.43
Hanoi,1995,23.1,4.46,0.0,6.0,12.58
Hanoi,1996,22.97,5.51,0.0,6.41,13.16
Hanoi,1997,23.47,5.01,0.0,6.06,12.45
Hanoi,1998,24.4,4.64,0.0,7.38,14.55
Hanoi,1999,23.45,4.08,0.0,6.72,13.5
Hanoi,2000,23.21,4.62,0.0,6.48,13.21
Hanoi,2001,23.32,5.05,0.0,6.33,13.07
Hanoi,2002,23.53,4.59,0.0,6.29,12.99
Hanoi,2003,24.03,4.02,0.0,7.7,14.63
Hanoi,2004,23.39,3.29,0.0,7.11,14.01
Hanoi,2005,23.56,4.35,0.0,6.71,13.58
Hanoi,2006,23.77,3.93,0.0,6.88,13.82
Hanoi,2007,23.62,3.95,0.0,6.95,14.07
Hanoi,2008,22.72,4.8,0.0,6.78,13.51
Hanoi,2009,23.84,4.32,0.0,7.41,14.18
Hanoi,2010,23.99,5.88,0.0,6.68,13.55
Hanoi,2011,22.32,4.09,0.0,6.25,12.9
Hanoi,2012,23.5,4.57,0.0,6.21,12.84
Hanoi,2013,23.29,5.11,0.0,6.48,13.24
Hanoi,2014,23.48,4.24,0.0,6.36,12.94
Hanoi,2015,24.31,4.6,0.0,6.81,13.68
Hanoi,2016,23.98,4.36,0.0,6.9,13.89
Hanoi,2017,23.76,6.27,0.0,5.8,12.24
Hanoi,2018,23.82,6.05,0.0,6.16,12.84
Hanoi,2019,24.63,5.83,0.0,6.5,13.51
Hanoi,2020,24.23,6.42,0.0,6.69,13.39
Hanoi,2021,24.22,5.14,0.0,6.84,13.85
Hanoi,2022,23.52,6.24,0.0,6.55,13.87
Hanoi,2023,24.56,4.68,0.0,7.01,14.54
Hanoi,2024,25.45,8.69,0.0,6.52,14.31
Helsinki,1980,4.3,1.84,0.39,7.0,9.67
Helsinki,1981,4.55,2.45,0.56,6.73,9.47
Helsinki,1982,5.23,1.71,0.34,7.25,10.01
Helsinki,1983,5.69,1.86,0.31,6.71,9.35
Helsinki,1984,5.52,2.18,0.48,6.87,9.68
Helsinki,1985,3.16,1.84,0.35,6.73,9.42
Helsinki,1986,4.5,1.96,0.29,7.16,9.88
Helsinki,1987,2.89,1.78,0.28,6.92,9.45
Helsinki,1988,5.59,1.81,0.45,6.47,9.36
Helsinki,1989,6.93,1.86,0.3,7.21,9.81
Helsinki,1990,6.42,1.98,0.36,7.37,10.05
Helsinki,1991,5.93,1.73,0.3,7.0,9.6
Helsinki,1992,6.08,1.74,0.41,6.79,9.7
Helsinki,1993,5.15,1.51,0.31,7.26,9.8
Helsinki,1994,5.01,1.7,0.32,7.26,10.18
Helsinki,1995,5.74,1.59,0.4,7.02,9.75
Helsinki,1996,4.31,1.79,0.24,7.22,9.93
Helsinki,1997,5.7,1.53,0.35,7.6,10.37
Helsinki,1998,5.0,2.19,0.37,6.83,9.51
Helsinki,1999,5.93,1.66,0.48,7.41,10.27
Helsinki,2000,6.53,1.93,0.25,7.36,9.99
Helsinki,2001,5.35,1.78,0.34,7.21,9.93
Helsinki,2002,5.63,1.37,0.36,7.98,10.78
Helsinki,2003,5.38,1.55,0.28,6.95,9.65
Helsinki,2004,5.46,2.15,0.31,7.28,9.89
Helsinki,2005,5.94,1.71,0.34,7.54,10.06
Helsinki,2006,6.18,1.49,0.23,7.49,10.4
Helsinki,2007,6.36,1.94,0.24,7.35,9.94
Helsinki,2008,7.15,2.19,0.34,6.9,9.61
Helsinki,2009,5.74,1.6,0.29,7.22,10.05
Helsinki,2010,4.7,1.65,0.42,6.87,9.87
Helsinki,2011,6.6,1.93,0.25,7.57,10.14
Helsinki,2012,5.42,2.42,0.53,6.8,9.71
Helsinki,2013,6.4,1.59,0.21,7.56,10.22
Helsinki,2014,6.98,1.82,0.27,6.95,9.82
Helsinki,2015,7.22,1.89,0.23,7.22,9.9
Helsinki,2016,6.19,1.81,0.3,6.97,9.74
Helsinki,2017,6.05,2.6,0.39,6.51,9.42
Helsinki,2018,6.74,1.61,0.27,7.25,10.51
Helsinki,2019,6.75,2.18,0.3,7.01,10.14
Helsinki,2020,8.09,2.54,0.15,7.29,10.26
Helsinki,2021,6.11,2.06,0.31,7.08,10.19
Helsinki,2022,6.58,1.86,0.52,7.38,10.78
Helsinki,2023,6.35,2.24,0.46,7.25,10.8
Helsinki,2024,7.78,2.06,0.27,8.34,12.82
Hong Kong,1980,22.63,3.87,0.0,8.85,16.33
Hong Kong,1981,22.59,4.7,0.0,8.34,15.72
Hong Kong,1982,22.45,5.27,0.0,8.24,15.54
Hong Kong,1983,22.25,6.47,0.0,8.12,15.53
Hong Kong,1984,21.89,4.49,0.0,8.29,15.45
Hong Kong,1985,22.1,5.92,0.0,7.78,14.7
Hong Kong,1986,22.35,5.08,0.0,8.67,16.26
Hong Kong,1987,23.05,4.57,0.0,8.95,16.12
Hong Kong,1988,22.43,4.51,0.0,7.91,15.23
Hong Kong,1989,22.4,4.28,0.0,8.4,15.85
Hong Kong,1990,22.67,4.75,0.0,8.41,15.81
Hong Kong,1991,23.09,3.77,0.0,8.99,16.55
Hong Kong,1992,22.41,5.33,0.0,8.35,15.83
Hong Kong,1993,22.53,4.95,0.0,8.35,15.81
Hong Kong,1994,22.98,5.05,0.0,8.05,15.31
Hong Kong,1995,22.45,4.73,0.0,8.22,15.56
Hong Kong,1996,22.6,4.63,0.0,8.49,15.93
Hong Kong,1997,22.68,6.33,0.0,8.08,15.09
Hong Kong,1998,23.37,5.04,0.0,8.03,15.19
Hong Kong,1999,23.01,4.53,0.0,8.65,15.94
Hong Kong,2000,22.71,4.32,0.0,8.38,15.75
Hong Kong,2001,23.05,5.19,0.0,8.26,15.55
Hong Kong,2002,23.2,4.1,0.0,8.68,16.02
Hong Kong,2003,23.02,4.2,0.0,9.13,16.99
Hong Kong,2004,23.0,3.44,0.0,9.26,17.26
Hong Kong,2005,22.85,5.07,0.0,8.5,15.78
Hong Kong,2006,23.22,4.72,0.0,8.51,15.78
Hong Kong,2007,23.21,3.79,0.0,8.95,16.76
Hong Kong,2008,22.68,5.11,0.0,8.44,15.96
Hong Kong,2009,22.99,4.13,0.0,9.0,16.74
Hong Kong,2010,22.92,4.99,0.0,8.14,15.38
Hong Kong,2011,22.48,3.17,0.0,8.91,16.59
Hong Kong,2012,22.87,4.76,0.0,7.93,15.05
Hong Kong,2013,22.75,5.46,0.0,8.19,15.52
Hong Kong,2014,22.99,3.83,0.0,8.48,15.9
Hong Kong,2015,23.46,4.3,0.0,8.64,15.98
Hong Kong,2016,22.99,6.62,0.0,7.85,14.85
Hong Kong,2017,22.88,5.69,0.0,8.24,15.97
Hong Kong,2018,22.62,6.42,0.0,8.14,15.63
Hong Kong,2019,23.41,6.38,0.0,8.31,15.77
Hong Kong,2020,23.04,6.06,0.0,8.6,16.21
Hong Kong,2021,23.23,6.11,0.0,8.68,16.41
Hong Kong,2022,22.53,6.54,0.0,7.87,16.2
Hong Kong,2023,23.06,5.63,0.0,8.24,16.3
Hong Kong,2024,24.15,8.48,0.0,7.74,16.29
Houston,1980,13.76,2.14,0.2,8.94,16.22
Houston,1981,13.3,3.24,0.07,8.47,15.31
Houston,1982,12.85,3.61,0.11,8.41,15.23
Houston,1983,12.82,2.76,0.08,8.26,15.13
Houston,1984,13.11,3.62,0.15,8.49,15.33
Houston,1985,12.69,3.69,0.12,8.18,15.02
Houston,1986,14.13,2.42,0.03,8.79,15.82
Houston,1987,14.11,2.98,0.12,8.78,15.76
Houston,1988,13.3,3.02,0.1,9.1,16.67
Houston,1989,12.79,2.8,0.08,8.84,15.67
Houston,1990,14.31,3.88,0.08,8.58,15.47
Houston,1991,14.29,2.95,0.03,8.32,15.15
Houston,1992,13.43,2.69,0.03,8.38,15.29
Houston,1993,12.66,3.49,0.16,8.24,14.99
Houston,1994,13.78,3.34,0.08,8.6,15.76
Houston,1995,13.5,2.52,0.1,8.76,15.96
Houston,1996,12.6,3.34,0.07,8.71,15.79
Houston,1997,12.97,2.72,0.12,8.51,15.67
Houston,1998,14.59,3.32,0.05,8.51,15.36
Houston,1999,14.47,2.32,0.09,9.02,16.39
Houston,2000,13.62,2.26,0.15,8.87,16.04
Houston,2001,13.93,2.76,0.03,9.02,16.19
Houston,2002,13.52,3.0,0.16,8.68,15.75
Houston,2003,13.15,3.03,0.13,8.57,15.81
Houston,2004,13.74,2.76,0.03,8.46,15.49
Houston,2005,14.5,2.4,0.06,9.27,16.62
Houston,2006,14.68,2.69,0.04,8.94,16.13
Houston,2007,14.45,2.54,0.04,9.01,16.14
Houston,2008,13.07,3.31,0.08,8.66,15.63
Houston,2009,13.09,3.48,0.05,8.46,15.35
Houston,2010,14.15,2.35,0.11,9.12,16.23
Houston,2011,14.3,3.0,0.09,8.83,16.01
Houston,2012,15.92,1.79,0.05,9.33,16.94
Houston,2013,12.74,3.22,0.13,8.75,15.64
Houston,2014,12.59,2.14,0.14,8.9,16.07
Houston,2015,13.8,4.13,0.09,8.45,15.45
Houston,2016,14.84,2.43,0.04,9.08,15.87
Houston,2017,14.67,2.67,0.03,8.57,15.64
Houston,2018,13.52,3.64,0.04,8.05,14.92
Houston,2019,13.5,3.27,0.09,8.08,15.19
Houston,2020,13.62,3.36,0.07,8.12,15.23
Houston,2021,13.93,3.32,0.1,8.48,15.67
Houston,2022,13.51,3.1,0.13,8.92,16.79
Houston,2023,14.67,2.42,0.06,9.03,16.99
Houston,2024,15.99,3.58,0.06,9.56,18.62
Istanbul,1980,14.11,1.86,0.16,9.22,14.6
Istanbul,1981,14.36,2.62,0.09,9.05,14.58
Istanbul,1982,14.09,1.73,0.09,9.04,14.38
Istanbul,1983,14.16,1.86,0.14,9.15,14.41
Istanbul,1984,14.41,1.44,0.0,8.95,14.35
Istanbul,1985,14.01,1.79,0.11,9.15,14.81
Istanbul,1986,14.46,1.57,0.06,8.98,14.73
Istanbul,1987,13.68,2.08,0.25,8.84,14.58
Istanbul,1988,14.32,1.85,0.03,9.15,14.7
Istanbul,1989,14.42,1.57,0.01,9.74,15.28
Istanbul,1990,14.62,1.69,0.02,9.52,15.53
Istanbul,1991,13.72,2.06,0.1,8.56,13.73
Istanbul,1992,13.7,1.79,0.18,9.42,15.16
Istanbul,1993,13.8,1.48,0.08,9.19,14.99
Istanbul,1994,15.19,1.73,0.05,9.23,15.19
Istanbul,1995,14.48,2.13,0.03,9.31,14.86
Istanbul,1996,13.93,1.91,0.05,8.87,14.38
Istanbul,1997,13.45,2.43,0.07,8.87,14.33
Istanbul,1998,14.56,2.31,0.06,8.88,14.6
Istanbul,1999,15.32,1.71,0.02,9.24,14.94
Istanbul,2000,14.51,1.78,0.08,9.71,15.46
Istanbul,2001,15.4,1.89,0.09,9.14,15.11
Istanbul,2002,14.77,1.69,0.07,9.5,15.21
Istanbul,2003,14.06,1.74,0.15,9.23,15.34
Istanbul,2004,14.58,1.56,0.2,9.63,15.43
Istanbul,2005,14.53,2.26,0.08,9.3,14.91
Istanbul,2006,14.51,1.61,0.16,9.25,14.98
Istanbul,2007,15.42,1.32,0.0,9.77,15.75
Istanbul,2008,15.19,1.52,0.06,9.74,15.69
Istanbul,2009,15.27,1.9,0.01,9.47,15.52
Istanbul,2010,15.69,2.85,0.1,9.05,14.72
Istanbul,2011,14.09,1.57,0.04,9.22,15.01
Istanbul,2012,15.54,1.59,0.13,9.59,15.82
Istanbul,2013,15.45,1.39,0.06,9.6,15.73
Istanbul,2014,15.8,2.02,0.02,9.12,14.78
Istanbul,2015,15.26,1.91,0.16,9.36,14.96
Istanbul,2016,15.55,2.02,0.14,9.67,15.28
Istanbul,2017,14.7,1.89,0.08,9.13,15.5
Istanbul,2018,15.77,2.2,0.0,8.73,14.91
Istanbul,2019,15.81,1.63,0.04,9.24,15.7
Istanbul,2020,15.77,1.73,0.0,9.2,15.57
Istanbul,2021,15.18,2.15,0.07,9.08,15.28
Istanbul,2022,15.09,1.76,0.08,9.21,15.85
Istanbul,2023,16.07,2.54,0.04,8.69,15.16
Istanbul,2024,17.36,1.64,0.01,9.77,17.83
Krakow,1980,6.51,2.35,0.29,6.25,9.7
Krakow,1981,7.79,2.25,0.4,6.56,10.23
Krakow,1982,8.46,1.6,0.22,7.6,11.21
Krakow,1983,8.95,2.01,0.23,6.92,10.63
Krakow,1984,7.83,1.78,0.21,6.6,10.09
Krakow,1985,6.87,2.54,0.31,6.63,10.17
Krakow,1986,7.72,1.77,0.25,7.07,10.89
Krakow,1987,6.8,2.22,0.29,6.66,10.35
Krakow,1988,8.43,2.03,0.26,6.73,10.39
Krakow,1989,9.37,2.09,0.07,7.26,10.47
Krakow,1990,9.04,1.99,0.14,7.38,10.8
Krakow,1991,7.86,2.14,0.21,7.19,10.44
Krakow,1992,8.83,1.84,0.22,7.53,11.29
Krakow,1993,8.13,1.58,0.22,7.37,11.31
Krakow,1994,9.43,2.06,0.14,7.3,11.08
Krakow,1995,8.17,1.88,0.28,7.31,10.93
Krakow,1996,6.58,2.42,0.24,6.77,10.48
Krakow,1997,7.65,2.28,0.23,7.31,10.77
Krakow,1998,8.49,2.28,0.15,7.15,10.62
Krakow,1999,9.01,2.01,0.33,7.04,10.77
Krakow,2000,9.63,2.23,0.21,7.54,11.17
Krakow,2001,8.13,2.55,0.29,6.63,10.18
Krakow,2002,9.12,1.98,0.11,7.43,11.08
Krakow,2003,8.44,1.65,0.21,7.7,11.64
Krakow,2004,8.32,2.0,0.32,7.46,11.24
Krakow,2005,8.04,2.21,0.42,7.49,11.38
Krakow,2006,8.63,1.88,0.22,7.63,11.54
Krakow,2007,9.65,2.22,0.25,7.31,11.19
Krakow,2008,9.53,2.02,0.13,7.26,10.83
Krakow,2009,8.81,2.28,0.3,7.23,11.22
Krakow,2010,7.42,3.05,0.32,6.74,10.63
Krakow,2011,9.05,1.88,0.07,7.83,11.37
Krakow,2012,8.85,1.74,0.21,7.39,11.22
Krakow,2013,8.6,1.98,0.34,6.9,10.81
Krakow,2014,9.91,2.52,0.05,7.34,11.06
Krakow,2015,10.2,1.72,0.17,7.64,11.53
Krakow,2016,9.61,2.19,0.18,7.26,10.92
Krakow,2017,9.56,2.64,0.14,7.11,10.74
Krakow,2018,10.68,2.12,0.13,7.64,11.85
Krakow,2019,10.83,2.47,0.11,7.87,11.66
Krakow,2020,10.45,2.38,0.05,7.6,11.59
Krakow,2021,9.15,2.57,0.21,7.52,11.68
Krakow,2022,9.92,2.47,0.27,7.81,12.29
Krakow,2023,10.81,2.81,0.28,7.08,11.7
Krakow,2024,13.35,2.51,0.08,8.38,14.05
Kuwait City,1980,25.92,0.43,0.0,10.67,20.98
Kuwait City,1981,26.3,0.18,0.0,10.78,21.12
Kuwait City,1982,25.22,0.36,0.0,10.61,20.61
Kuwait City,1983,25.44,0.2,0.0,10.72,20.98
Kuwait City,1984,25.73,0.22,0.0,10.7,21.08
Kuwait City,1985,26.09,0.22,0.0,10.72,21.22
Kuwait City,1986,25.67,0.3,0.0,10.72,20.84
Kuwait City,1987,26.51,0.17,0.0,10.8,21.1
Kuwait City,1988,26.35,0.2,0.0,10.72,21.07
Kuwait City,1989,25.81,0.21,0.0,10.69,21.0
Kuwait City,1990,26.57,0.13,0.0,10.82,21.36
