city_name,year_month,temperature,weather_code,precipitation,daylight
Taipei,1998-12,17.45,Drizzle,10.73,10.62
Taipei,1999-01,15.29,Drizzle,4.05,10.78
Taipei,1999-02,14.92,Drizzle,3.13,11.32
Taipei,1999-03,18.19,Drizzle,4.39,12.01
Taipei,1999-04,20.25,Drizzle,2.66,12.74
Taipei,1999-05,21.89,Drizzle,6.81,13.35
Taipei,1999-06,26.14,Drizzle,4.22,13.66
Taipei,1999-07,27.02,Moderate Rain,5.06,13.52
Taipei,1999-08,26.73,Drizzle,3.05,12.99
Taipei,1999-09,25.34,Drizzle,4.02,12.3
Taipei,1999-10,22.87,Drizzle,5.85,11.58
Taipei,1999-11,19.16,Drizzle,6.56,10.95
Taipei,1999-12,15.28,Drizzle,9.35,10.62
Taipei,2000-01,14.94,Drizzle,6.62,10.78
Taipei,2000-02,14.09,Drizzle,11.23,11.32
Taipei,2000-03,17.2,Drizzle,5.48,12.03
Taipei,2000-04,19.75,Drizzle,8.5,12.76
Taipei,2000-05,22.92,Drizzle,2.06,13.36
Taipei,2000-06,25.87,Drizzle,4.89,13.66
Taipei,2000-07,26.66,Drizzle,4.71,13.51
Taipei,2000-08,26.29,Drizzle,9.84,12.98
Taipei,2000-09,24.35,Drizzle,4.43,12.28
Taipei,2000-10,23.43,Drizzle,18.15,11.56
Taipei,2000-11,20.0,Drizzle,23.34,10.93
Taipei,2000-12,17.39,Drizzle,10.38,10.62
Taipei,2001-01,15.28,Drizzle,7.2,10.79
Taipei,2001-02,15.82,Drizzle,4.3,11.33
Taipei,2001-03,16.85,Drizzle,4.34,12.02
Taipei,2001-04,20.01,Drizzle,4.63,12.75
Taipei,2001-05,23.59,Drizzle,10.95,13.36
Taipei,2001-06,26.01,Drizzle,3.69,13.66
Taipei,2001-07,26.93,Drizzle,5.13,13.51
Taipei,2001-08,26.83,Drizzle,3.36,12.98
Taipei,2001-09,24.53,Moderate Rain,23.64,12.29
Taipei,2001-10,21.87,Drizzle,5.05,11.56
Taipei,2001-11,18.03,Drizzle,3.32,10.94
Taipei,2001-12,15.85,Drizzle,5.49,10.62
Taipei,2002-01,14.05,Drizzle,4.21,10.79
Taipei,2002-02,15.45,Drizzle,2.78,11.32
Taipei,2002-03,18.81,Drizzle,2.92,12.02
Taipei,2002-04,21.92,Drizzle,3.45,12.75
Taipei,2002-05,24.03,Drizzle,3.21,13.35
Taipei,2002-06,26.51,Drizzle,1.46,13.66
Taipei,2002-07,26.75,Drizzle,18.01,13.51
Taipei,2002-08,26.63,Drizzle,2.5,12.99
Taipei,2002-09,24.46,Drizzle,6.19,12.29
Taipei,2002-10,22.27,Drizzle,6.13,11.57
Taipei,2002-11,18.22,Drizzle,5.33,10.94
Taipei,2002-12,16.37,Drizzle,6.48,10.62
Taipei,2003-01,13.3,Drizzle,3.16,10.78
Taipei,2003-02,15.49,Drizzle,2.67,11.32
Taipei,2003-03,16.31,Drizzle,3.46,12.01
Taipei,2003-04,21.28,Drizzle,3.88,12.74
Taipei,2003-05,22.83,Drizzle,3.17,13.35
Taipei,2003-06,24.94,Drizzle,5.0,13.66
Taipei,2003-07,28.14,Drizzle,0.79,13.52
Taipei,2003-08,27.29,Drizzle,2.55,12.99
Taipei,2003-09,25.51,Drizzle,4.33,12.3
Taipei,2003-10,21.65,Cloudy,5.1,11.58
Taipei,2003-11,19.99,Moderate Rain,13.7,10.95
Taipei,2003-12,15.05,Drizzle,1.86,10.62
Taipei,2004-01,13.64,Drizzle,3.6,10.78
Taipei,2004-02,15.36,Cloudy,4.52,11.32
Taipei,2004-03,16.08,Drizzle,6.27,12.03
Taipei,2004-04,19.94,Drizzle,2.88,12.76
Taipei,2004-05,24.0,Drizzle,6.19,13.36
Taipei,2004-06,24.89,Drizzle,5.26,13.66
Taipei,2004-07,26.94,Drizzle,8.28,13.51
Taipei,2004-08,26.66,Drizzle,17.17,12.98
Taipei,2004-09,24.84,Drizzle,7.43,12.28
Taipei,2004-10,20.46,Drizzle,8.77,11.56
Taipei,2004-11,19.52,Drizzle,5.44,10.93
Taipei,2004-12,16.6,Drizzle,8.64,10.62
Taipei,2005-01,13.36,Drizzle,5.57,10.79
Taipei,2005-02,14.97,Drizzle,9.75,11.33
Taipei,2005-03,14.72,Cloudy,6.79,12.02
Taipei,2005-04,20.4,Drizzle,2.17,12.75
Taipei,2005-05,23.99,Moderate Rain,7.21,13.36
Taipei,2005-06,25.69,Drizzle,4.6,13.66
Taipei,2005-07,26.87,Drizzle,10.5,13.51
Taipei,2005-08,26.47,Drizzle,17.48,12.98
Taipei,2005-09,25.22,Drizzle,8.08,12.29
Taipei,2005-10,22.44,Drizzle,10.22,11.56
Taipei,2005-11,20.16,Drizzle,4.79,10.94
Taipei,2005-12,14.24,Drizzle,5.56,10.62
Taipei,2006-01,15.36,Drizzle,8.02,10.79
Taipei,2006-02,15.55,Drizzle,7.5,11.32
Taipei,2006-03,16.83,Drizzle,6.05,12.02
Taipei,2006-04,20.91,Drizzle,5.19,12.75
Taipei,2006-05,23.33,Drizzle,9.24,13.36
Taipei,2006-06,25.54,Drizzle,8.15,13.66
Taipei,2006-07,27.19,Drizzle,6.94,13.51
Taipei,2006-08,26.77,Drizzle,4.08,12.99
Taipei,2006-09,24.53,Drizzle,10.47,12.29
Taipei,2006-10,22.54,Drizzle,2.97,11.57
Taipei,2006-11,20.24,Drizzle,6.25,10.94
Taipei,2006-12,16.58,Drizzle,9.88,10.62
Taipei,2007-01,14.72,Drizzle,6.93,10.78
Taipei,2007-02,16.51,Drizzle,3.45,11.32
Taipei,2007-03,17.82,Drizzle,5.13,12.01
Taipei,2007-04,19.13,Drizzle,3.32,12.74
Taipei,2007-05,23.74,Drizzle,2.76,13.35
Taipei,2007-06,25.99,Moderate Rain,11.52,13.66
Taipei,2007-07,27.95,Drizzle,1.41,13.51
Taipei,2007-08,26.51,Drizzle,8.42,12.99
Taipei,2007-09,24.93,Drizzle,10.34,12.3
Taipei,2007-10,22.16,Drizzle,16.26,11.57
Taipei,2007-11,18.71,Drizzle,19.89,10.94
Taipei,2007-12,16.84,Drizzle,5.27,10.62
Taipei,2008-01,14.93,Drizzle,6.87,10.78
Taipei,2008-02,12.76,Drizzle,9.09,11.32
Taipei,2008-03,16.9,Drizzle,3.53,12.03
Taipei,2008-04,20.45,Drizzle,2.93,12.76
Taipei,2008-05,22.7,Drizzle,3.65,13.36
Taipei,2008-06,25.84,Drizzle,4.22,13.66
Taipei,2008-07,26.85,Drizzle,8.93,13.51
Taipei,2008-08,27.03,Drizzle,1.39,12.98
Taipei,2008-09,25.39,Drizzle,29.66,12.28
Taipei,2008-10,23.39,Drizzle,6.69,11.56
Taipei,2008-11,19.3,Drizzle,11.47,10.93
Taipei,2008-12,15.75,Drizzle,4.1,10.62
Taipei,2009-01,13.29,Drizzle,4.8,10.79
Taipei,2009-02,17.9,Drizzle,4.85,11.33
Taipei,2009-03,16.97,Drizzle,4.89,12.03
Taipei,2009-04,19.09,Drizzle,5.53,12.75
Taipei,2009-05,22.57,Clear sky,2.49,13.36
Taipei,2009-06,25.77,Drizzle,3.15,13.66
Taipei,2009-07,27.42,Drizzle,2.07,13.51
Taipei,2009-08,27.17,Drizzle,8.83,12.98
Taipei,2009-09,25.97,Drizzle,4.27,12.29
Taipei,2009-10,22.25,Moderate Rain,28.97,11.56
Taipei,2009-11,19.18,Drizzle,10.31,10.94
Taipei,2009-12,15.05,Drizzle,4.74,10.62
Taipei,2010-01,14.87,Drizzle,5.66,10.79
Taipei,2010-02,15.96,Drizzle,5.97,11.32
Taipei,2010-03,17.63,Drizzle,2.12,12.02
Taipei,2010-04,19.15,Drizzle,5.1,12.75
Taipei,2010-05,23.33,Drizzle,3.5,13.36
Taipei,2010-06,24.92,Drizzle,4.58,13.66
Taipei,2010-07,27.53,Drizzle,2.88,13.51
Taipei,2010-08,27.38,Drizzle,2.12,12.99
Taipei,2010-09,26.03,Drizzle,4.55,12.29
Taipei,2010-10,22.4,Drizzle,20.47,11.57
Taipei,2010-11,18.71,Drizzle,8.78,10.94
Taipei,2010-12,14.74,Cloudy,3.65,10.62
Taipei,2011-01,12.04,Drizzle,8.86,10.78
Taipei,2011-02,14.93,Drizzle,5.16,11.32
Taipei,2011-03,14.55,Drizzle,5.34,12.01
Taipei,2011-04,19.18,Cloudy,1.37,12.74
Taipei,2011-05,22.68,Moderate Rain,8.34,13.35
Taipei,2011-06,26.42,Drizzle,7.7,13.66
Taipei,2011-07,27.09,Drizzle,1.85,13.51
Taipei,2011-08,27.04,Drizzle,3.74,12.99
Taipei,2011-09,25.08,Drizzle,2.0,12.3
Taipei,2011-10,22.21,Drizzle,11.68,11.57
Taipei,2011-11,20.77,Drizzle,12.79,10.94
Taipei,2011-12,15.28,Drizzle,10.57,10.62
Taipei,2012-01,14.0,Drizzle,7.91,10.78
Taipei,2012-02,14.77,Drizzle,7.31,11.33
Taipei,2012-03,17.45,Drizzle,3.41,12.03
Taipei,2012-04,21.13,Drizzle,4.12,12.76
Taipei,2012-05,23.55,Drizzle,5.44,13.36
Taipei,2012-06,25.73,Drizzle,9.72,13.66
Taipei,2012-07,27.29,Drizzle,6.7,13.5
Taipei,2012-08,26.61,Drizzle,15.45,12.97
Taipei,2012-09,24.54,Drizzle,5.91,12.28
Taipei,2012-10,21.32,Drizzle,3.53,11.56
Taipei,2012-11,18.96,Drizzle,6.25,10.93
Taipei,2012-12,15.72,Drizzle,7.69,10.62
Taipei,2013-01,14.42,Drizzle,6.95,10.79
Taipei,2013-02,16.92,Drizzle,5.42,11.33
Taipei,2013-03,17.64,Drizzle,3.34,12.03
Taipei,2013-04,19.35,Drizzle,6.03,12.75
Taipei,2013-05,23.63,Drizzle,4.66,13.36
Taipei,2013-06,26.8,Drizzle,3.18,13.66
Taipei,2013-07,27.1,Drizzle,6.49,13.51
Taipei,2013-08,27.1,Drizzle,15.17,12.98
Taipei,2013-09,24.94,Drizzle,6.34,12.29
Taipei,2013-10,21.77,Drizzle,7.99,11.56
Taipei,2013-11,18.66,Moderate Rain,7.9,10.94
Taipei,2013-12,14.36,Drizzle,8.29,10.62
Taipei,2014-01,13.93,Drizzle,2.33,10.79
Taipei,2014-02,14.33,Drizzle,6.79,11.33
Taipei,2014-03,16.58,Drizzle,3.57,12.02
Taipei,2014-04,20.04,Drizzle,2.39,12.75
Taipei,2014-05,23.45,Moderate Rain,8.66,13.36
Taipei,2014-06,25.86,Drizzle,5.97,13.66
Taipei,2014-07,27.7,Drizzle,5.73,13.51
Taipei,2014-08,27.42,Drizzle,2.85,12.98
Taipei,2014-09,26.66,Drizzle,3.9,12.29
Taipei,2014-10,21.96,Drizzle,4.59,11.57
Taipei,2014-11,19.7,Drizzle,6.13,10.94
Taipei,2014-12,14.05,Drizzle,5.73,10.62
Taipei,2015-01,13.99,Drizzle,2.81,10.79
Taipei,2015-02,15.01,Drizzle,3.39,11.32
Taipei,2015-03,17.22,Drizzle,6.42,12.01
Taipei,2015-04,20.27,Drizzle,5.3,12.74
Taipei,2015-05,24.1,Moderate Rain,6.66,13.35
Taipei,2015-06,27.67,Drizzle,1.83,13.66
Taipei,2015-07,27.56,Drizzle,3.35,13.51
Taipei,2015-08,26.31,Drizzle,18.96,12.99
Taipei,2015-09,24.77,Drizzle,8.51,12.3
Taipei,2015-10,22.78,Drizzle,7.36,11.57
Taipei,2015-11,20.85,Drizzle,8.69,10.94
Taipei,2015-12,16.66,Drizzle,7.85,10.62
Taipei,2016-01,14.53,Drizzle,8.97,10.78
Taipei,2016-02,13.28,Drizzle,4.85,11.33
Taipei,2016-03,15.76,Drizzle,5.63,12.03
Taipei,2016-04,21.53,Cloudy,4.67,12.76
Taipei,2016-05,24.5,Drizzle,3.15,13.36
Taipei,2016-06,27.17,Drizzle,5.05,13.66
Taipei,2016-07,27.73,Drizzle,3.38,13.5
Taipei,2016-08,27.25,Drizzle,2.15,12.97
Taipei,2016-09,25.37,Moderate Rain,17.33,12.28
Taipei,2016-10,24.45,Moderate Rain,13.42,11.56
Taipei,2016-11,20.51,Drizzle,7.78,10.93
Taipei,2016-12,17.58,Drizzle,4.28,10.62
Taipei,2017-01,16.35,Cloudy,2.64,10.79
Taipei,2017-02,14.87,Cloudy,4.78,11.33
Taipei,2017-03,16.67,Drizzle,4.84,12.03
Taipei,2017-04,20.53,Moderate Rain,7.44,12.75
Taipei,2017-05,23.72,Moderate Rain,7.28,13.36
Taipei,2017-06,26.18,Moderate Rain,20.24,13.66
Taipei,2017-07,27.86,Moderate Rain,7.92,13.51
Taipei,2017-08,28.17,Drizzle,1.51,12.98
Taipei,2017-09,27.26,Moderate Rain,4.94,12.29
Taipei,2017-10,23.49,Moderate Rain,13.24,11.56
Taipei,2017-11,20.71,Moderate Rain,9.55,10.94
Taipei,2017-12,15.83,Drizzle,5.58,10.62
Taipei,2018-01,15.0,Cloudy,6.5,10.79
Taipei,2018-02,14.13,Drizzle,6.18,11.33
Taipei,2018-03,18.23,Cloudy,2.54,12.02
Taipei,2018-04,21.24,Drizzle,3.66,12.75
Taipei,2018-05,25.48,Drizzle,3.11,13.36
Taipei,2018-06,26.15,Moderate Rain,9.41,13.66
Taipei,2018-07,27.3,Drizzle,8.39,13.51
Taipei,2018-08,26.98,Moderate Rain,9.0,12.98
Taipei,2018-09,25.6,Moderate Rain,11.54,12.29
Taipei,2018-10,21.33,Moderate Rain,8.22,11.57
Taipei,2018-11,20.78,Drizzle,4.3,10.94
Taipei,2018-12,17.72,Drizzle,8.05,10.62
Taipei,2019-01,16.51,Drizzle,5.38,10.79
Taipei,2019-02,17.25,Drizzle,4.45,11.32
Taipei,2019-03,18.11,Drizzle,8.34,12.01
Taipei,2019-04,22.09,Drizzle,6.2,12.74
Taipei,2019-05,23.32,Moderate Rain,8.79,13.35
Taipei,2019-06,26.19,Moderate Rain,16.8,13.66
Taipei,2019-07,27.73,Drizzle,5.8,13.51
Taipei,2019-08,27.55,Moderate Rain,13.26,12.99
Taipei,2019-09,25.11,Drizzle,15.94,12.3
Taipei,2019-10,22.68,Drizzle,2.09,11.57
Taipei,2019-11,19.73,Drizzle,5.15,10.94
Taipei,2019-12,16.97,Drizzle,8.66,10.62
Taipei,2020-01,15.65,Drizzle,4.38,10.78
Taipei,2020-02,16.75,Cloudy,4.48,11.33
Taipei,2020-03,18.61,Drizzle,6.47,12.03
Taipei,2020-04,18.86,Drizzle,5.83,12.76
Taipei,2020-05,24.77,Moderate Rain,13.33,13.36
Taipei,2020-06,27.7,Drizzle,2.85,13.66
Taipei,2020-07,28.76,Drizzle,4.76,13.5
Taipei,2020-08,27.66,Moderate Rain,6.91,12.97
Taipei,2020-09,25.47,Drizzle,5.45,12.28
Taipei,2020-10,22.51,Drizzle,7.05,11.56
Taipei,2020-11,21.09,Drizzle,5.09,10.93
Taipei,2020-12,16.25,Moderate Rain,11.73,10.62
Taipei,2021-01,13.76,Drizzle,6.55,10.79
Taipei,2021-02,16.97,Drizzle,4.24,11.33
Taipei,2021-03,18.83,Drizzle,4.33,12.03
Taipei,2021-04,20.38,Drizzle,4.14,12.75
Taipei,2021-05,26.16,Drizzle,6.12,13.36
Taipei,2021-06,27.17,Drizzle,12.9,13.66
Taipei,2021-07,27.71,Drizzle,20.28,13.51
Taipei,2021-08,27.01,Moderate Rain,10.65,12.98
Taipei,2021-09,27.09,Drizzle,5.14,12.29
Taipei,2021-10,23.65,Drizzle,8.39,11.56
Taipei,2021-11,19.44,Drizzle,7.85,10.93
Taipei,2021-12,16.24,Drizzle,5.01,10.62
Taipei,2022-01,15.54,Drizzle,6.8,10.79
Taipei,2022-02,14.83,Moderate Rain,13.56,11.33
Taipei,2022-03,19.29,Moderate Rain,6.49,12.02
Taipei,2022-04,20.7,Drizzle,4.27,12.75
Taipei,2022-05,22.45,Moderate Rain,13.67,13.36
Taipei,2022-06,26.19,Moderate Rain,10.19,13.66
Taipei,2022-07,28.27,Moderate Rain,4.92,13.51
Taipei,2022-08,28.42,Drizzle,3.44,12.98
Taipei,2022-09,24.94,Moderate Rain,25.38,12.29
Taipei,2022-10,22.56,Moderate Rain,14.2,11.57
Taipei,2022-11,22.07,Drizzle,6.97,10.94
Taipei,2022-12,15.11,Moderate Rain,13.66,10.62
Taipei,2023-01,15.04,Drizzle,4.05,10.79
Taipei,2023-02,15.69,Drizzle,4.88,11.32
Taipei,2023-03,17.61,Drizzle,2.15,12.02
Taipei,2023-04,20.73,Drizzle,3.15,12.74
Taipei,2023-05,23.72,Drizzle,7.0,13.35
Taipei,2023-06,26.66,Moderate Rain,11.86,13.66
Taipei,2023-07,28.58,Moderate Rain,4.82,13.51
Taipei,2023-08,27.97,Moderate Rain,7.02,12.99
Taipei,2023-09,27.1,Moderate Rain,7.09,12.3
Taipei,2023-10,23.72,Drizzle,6.98,11.57
Taipei,2023-11,20.53,Cloudy,2.96,10.94
Taipei,2023-12,17.26,Moderate Rain,5.2,10.62
Taipei,2024-01,15.03,Drizzle,3.65,10.78
Taipei,2024-02,16.68,Drizzle,2.98,11.33
Taipei,2024-03,17.99,Drizzle,3.49,12.03
Taipei,2024-04,23.66,Moderate Rain,5.54,12.76
Taipei,2024-05,23.94,Moderate Rain,7.22,13.37
Taipei,2024-06,26.95,Moderate Rain,8.26,13.66
Taipei,2024-07,28.59,Drizzle,10.35,13.5
Taipei,2024-08,27.94,Moderate Rain,7.55,12.97
Taipei,2024-09,27.39,Drizzle,9.0,12.28
Taipei,2024-10,24.69,Drizzle,13.63,11.6
Tel Aviv,1980-01,11.91,Drizzle,3.34,10.31
Tel Aviv,1980-02,12.23,Drizzle,3.62,11.05
Tel Aviv,1980-03,14.78,Clear sky,2.05,12.0
Tel Aviv,1980-04,18.3,Cloudy,0.3,12.98
Tel Aviv,1980-05,21.95,Clear sky,0.16,13.81
Tel Aviv,1980-06,23.89,Clear sky,0.0,14.22
Tel Aviv,1980-07,25.62,Clear sky,0.0,14.01
Tel Aviv,1980-08,25.99,Clear sky,0.06,13.29
Tel Aviv,1980-09,24.16,Clear sky,0.06,12.35
Tel Aviv,1980-10,22.65,Clear sky,0.51,11.37
Tel Aviv,1980-11,19.63,Clear sky,0.19,10.52
Tel Aviv,1980-12,14.66,Drizzle,3.42,10.09
Tel Aviv,1981-01,12.2,Drizzle,3.74,10.32
Tel Aviv,1981-02,12.8,Drizzle,2.19,11.05
Tel Aviv,1981-03,15.45,Clear sky,1.01,11.99
Tel Aviv,1981-04,18.35,Clear sky,0.3,12.98
Tel Aviv,1981-05,20.74,Clear sky,0.0,13.8
Tel Aviv,1981-06,24.12,Clear sky,0.1,14.21
Tel Aviv,1981-07,25.59,Clear sky,0.01,14.01
Tel Aviv,1981-08,25.84,Clear sky,0.0,13.3
Tel Aviv,1981-09,25.06,Clear sky,0.01,12.36
Tel Aviv,1981-10,23.5,Clear sky,0.06,11.38
Tel Aviv,1981-11,16.64,Drizzle,1.9,10.53
Tel Aviv,1981-12,15.38,Clear sky,0.54,10.09
Tel Aviv,1982-01,13.49,Clear sky,1.71,10.32
Tel Aviv,1982-02,11.8,Drizzle,3.4,11.04
Tel Aviv,1982-03,13.63,Drizzle,1.85,11.98
Tel Aviv,1982-04,19.31,Cloudy,0.05,12.97
Tel Aviv,1982-05,20.75,Clear sky,0.05,13.8
Tel Aviv,1982-06,23.48,Clear sky,0.02,14.21
Tel Aviv,1982-07,24.92,Clear sky,0.01,14.02
Tel Aviv,1982-08,25.57,Clear sky,0.0,13.31
Tel Aviv,1982-09,24.89,Clear sky,0.03,12.37
Tel Aviv,1982-10,22.8,Clear sky,0.28,11.39
Tel Aviv,1982-11,16.23,Clear sky,2.43,10.53
Tel Aviv,1982-12,12.98,Drizzle,2.06,10.09
Tel Aviv,1983-01,10.34,Drizzle,5.17,10.31
Tel Aviv,1983-02,11.21,Drizzle,3.92,11.04
Tel Aviv,1983-03,13.24,Clear sky,2.74,11.98
Tel Aviv,1983-04,16.71,Cloudy,0.34,12.96
Tel Aviv,1983-05,20.93,Clear sky,0.0,13.79
Tel Aviv,1983-06,23.65,Clear sky,0.02,14.21
Tel Aviv,1983-07,25.44,Clear sky,0.06,14.02
Tel Aviv,1983-08,25.68,Clear sky,0.01,13.31
Tel Aviv,1983-09,24.48,Clear sky,0.02,12.38
Tel Aviv,1983-10,21.59,Clear sky,0.23,11.4
Tel Aviv,1983-11,18.8,Clear sky,1.78,10.54
Tel Aviv,1983-12,14.74,Clear sky,0.84,10.09
Tel Aviv,1984-01,12.92,Drizzle,2.43,10.31
Tel Aviv,1984-02,14.14,Clear sky,1.13,11.05
Tel Aviv,1984-03,15.67,Drizzle,2.07,12.0
Tel Aviv,1984-04,16.89,Clear sky,1.19,12.98
Tel Aviv,1984-05,21.86,Clear sky,0.0,13.81
Tel Aviv,1984-06,23.13,Clear sky,0.08,14.22
Tel Aviv,1984-07,25.02,Clear sky,0.07,14.01
Tel Aviv,1984-08,25.02,Clear sky,0.01,13.29
Tel Aviv,1984-09,24.63,Clear sky,0.0,12.35
Tel Aviv,1984-10,22.7,Clear sky,0.56,11.37
Tel Aviv,1984-11,17.76,Drizzle,1.23,10.52
Tel Aviv,1984-12,13.37,Clear sky,1.03,10.09
Tel Aviv,1985-01,14.45,Drizzle,1.03,10.32
Tel Aviv,1985-02,12.27,Cloudy,5.02,11.05
Tel Aviv,1985-03,15.35,Clear sky,0.23,11.99
Tel Aviv,1985-04,17.88,Clear sky,0.76,12.98
Tel Aviv,1985-05,22.12,Clear sky,0.0,13.8
Tel Aviv,1985-06,23.99,Clear sky,0.0,14.22
Tel Aviv,1985-07,24.9,Clear sky,0.0,14.01
Tel Aviv,1985-08,26.59,Cloudy,0.0,13.3
Tel Aviv,1985-09,24.84,Clear sky,0.03,12.36
Tel Aviv,1985-10,21.45,Clear sky,0.43,11.38
Tel Aviv,1985-11,19.69,Clear sky,0.52,10.53
Tel Aviv,1985-12,14.69,Drizzle,1.93,10.09
Tel Aviv,1986-01,13.28,Clear sky,1.85,10.32
Tel Aviv,1986-02,13.78,Clear sky,2.65,11.05
Tel Aviv,1986-03,15.85,Cloudy,0.27,11.99
Tel Aviv,1986-04,19.96,Cloudy,1.02,12.97
Tel Aviv,1986-05,19.39,Clear sky,0.63,13.8
Tel Aviv,1986-06,24.01,Clear sky,0.03,14.21
Tel Aviv,1986-07,25.3,Clear sky,0.0,14.02
Tel Aviv,1986-08,25.81,Clear sky,0.0,13.3
Tel Aviv,1986-09,26.17,Clear sky,0.02,12.37
Tel Aviv,1986-10,22.22,Clear sky,1.61,11.39
Tel Aviv,1986-11,15.93,Clear sky,4.91,10.53
Tel Aviv,1986-12,12.95,Drizzle,2.42,10.09
Tel Aviv,1987-01,13.17,Clear sky,2.32,10.31
Tel Aviv,1987-02,14.54,Clear sky,1.17,11.04
Tel Aviv,1987-03,13.18,Drizzle,1.91,11.98
Tel Aviv,1987-04,16.79,Clear sky,0.05,12.96
Tel Aviv,1987-05,20.65,Clear sky,0.01,13.79
Tel Aviv,1987-06,23.48,Clear sky,0.0,14.21
Tel Aviv,1987-07,25.71,Clear sky,0.0,14.02
Tel Aviv,1987-08,26.65,Clear sky,0.0,13.31
Tel Aviv,1987-09,25.27,Clear sky,0.02,12.38
Tel Aviv,1987-10,21.45,Drizzle,1.15,11.4
Tel Aviv,1987-11,18.57,Clear sky,0.45,10.54
Tel Aviv,1987-12,15.1,Drizzle,5.41,10.09
Tel Aviv,1988-01,12.97,Drizzle,2.72,10.31
Tel Aviv,1988-02,12.85,Drizzle,4.44,11.05
Tel Aviv,1988-03,14.31,Drizzle,1.41,12.0
Tel Aviv,1988-04,18.94,Clear sky,0.19,12.99
Tel Aviv,1988-05,22.91,Clear sky,0.02,13.81
Tel Aviv,1988-06,24.4,Clear sky,0.01,14.22
Tel Aviv,1988-07,26.82,Clear sky,0.08,14.01
Tel Aviv,1988-08,26.65,Clear sky,0.0,13.29
Tel Aviv,1988-09,25.57,Clear sky,0.08,12.35
Tel Aviv,1988-10,21.86,Clear sky,0.66,11.37
Tel Aviv,1988-11,16.43,Clear sky,1.04,10.52
Tel Aviv,1988-12,14.29,Cloudy,3.45,10.09
Tel Aviv,1989-01,10.97,Drizzle,1.9,10.32
Tel Aviv,1989-02,11.95,Clear sky,1.86,11.05
Tel Aviv,1989-03,14.71,Clear sky,1.94,11.99
Tel Aviv,1989-04,20.71,Clear sky,0.01,12.98
Tel Aviv,1989-05,22.38,Clear sky,0.01,13.8
Tel Aviv,1989-06,23.71,Clear sky,0.04,14.22
Tel Aviv,1989-07,25.64,Clear sky,0.0,14.01
Tel Aviv,1989-08,26.0,Clear sky,0.0,13.3
Tel Aviv,1989-09,25.18,Clear sky,0.05,12.36
Tel Aviv,1989-10,21.67,Clear sky,1.11,11.38
Tel Aviv,1989-11,18.54,Clear sky,3.03,10.53
Tel Aviv,1989-12,14.25,Cloudy,1.5,10.09
Tel Aviv,1990-01,12.09,Drizzle,3.51,10.32
Tel Aviv,1990-02,12.46,Drizzle,3.14,11.05
Tel Aviv,1990-03,14.84,Clear sky,1.19,11.99
Tel Aviv,1990-04,18.26,Clear sky,1.38,12.97
Tel Aviv,1990-05,20.54,Clear sky,0.04,13.8
Tel Aviv,1990-06,23.56,Clear sky,0.02,14.21
Tel Aviv,1990-07,25.49,Clear sky,0.0,14.02
Tel Aviv,1990-08,25.68,Clear sky,0.01,13.3
Tel Aviv,1990-09,24.55,Clear sky,0.01,12.37
Tel Aviv,1990-10,23.48,Clear sky,0.3,11.39
Tel Aviv,1990-11,20.33,Clear sky,0.68,10.53
Tel Aviv,1990-12,16.65,Clear sky,0.17,10.09
Tel Aviv,1991-01,12.95,Drizzle,4.62,10.31
Tel Aviv,1991-02,13.26,Drizzle,2.49,11.04
Tel Aviv,1991-03,16.09,Cloudy,2.45,11.98
Tel Aviv,1991-04,19.41,Clear sky,0.62,12.96
Tel Aviv,1991-05,21.25,Clear sky,0.2,13.79
Tel Aviv,1991-06,23.54,Clear sky,0.0,14.21
Tel Aviv,1991-07,25.11,Clear sky,0.06,14.02
Tel Aviv,1991-08,25.57,Clear sky,0.03,13.31
Tel Aviv,1991-09,24.52,Clear sky,0.05,12.37
Tel Aviv,1991-10,23.65,Clear sky,0.22,11.39
Tel Aviv,1991-11,18.91,Clear sky,3.52,10.54
Tel Aviv,1991-12,12.62,Drizzle,7.5,10.09
Tel Aviv,1992-01,10.59,Drizzle,4.56,10.31
Tel Aviv,1992-02,10.47,Drizzle,7.63,11.05
Tel Aviv,1992-03,13.19,Cloudy,0.73,12.0
Tel Aviv,1992-04,17.12,Clear sky,0.03,12.99
Tel Aviv,1992-05,20.05,Clear sky,0.18,13.81
Tel Aviv,1992-06,23.24,Clear sky,0.43,14.22
Tel Aviv,1992-07,24.74,Clear sky,0.03,14.01
Tel Aviv,1992-08,25.88,Clear sky,0.0,13.29
Tel Aviv,1992-09,24.68,Clear sky,0.01,12.35
Tel Aviv,1992-10,23.2,Clear sky,0.0,11.37
Tel Aviv,1992-11,18.92,Clear sky,1.19,10.52
Tel Aviv,1992-12,12.34,Drizzle,5.85,10.09
Tel Aviv,1993-01,11.43,Cloudy,2.82,10.32
Tel Aviv,1993-02,10.86,Drizzle,2.6,11.06
Tel Aviv,1993-03,14.13,Clear sky,0.5,12.0
Tel Aviv,1993-04,18.29,Clear sky,0.0,12.98
Tel Aviv,1993-05,20.24,Clear sky,0.7,13.8
Tel Aviv,1993-06,24.36,Clear sky,0.07,14.21
Tel Aviv,1993-07,25.35,Clear sky,0.0,14.01
Tel Aviv,1993-08,26.34,Clear sky,0.0,13.3
Tel Aviv,1993-09,25.05,Clear sky,0.0,12.36
Tel Aviv,1993-10,24.95,Clear sky,0.21,11.38
